site_set,condition,gc_class,n_sites_per_gene,level,base_level,d_A_n_genes,d_A_mean,d_A_median,d_A_sd,d_A_q25,d_A_q75,d_A_frac_improved
platy_not_human,add_a4.0_L24,gc_neutral,45.19945003698144,45.284962432666674,42.263708007259474,398,3.0212544254071947,2.0495026044967446,9.160208467686076,-2.9643553327763854,7.328221897842326,0.6180904522613065
platy_not_human,add_cone_removed_a1.0,gc_up,89.94541900380469,54.14083447723049,44.44696202586844,398,9.693872451362068,8.840713482917792,8.195859191682636,4.871517841181525,13.978050457502512,0.9120603015075376
platy_not_human,add_cone_removed_a1.0,gc_down,55.50054006225488,28.39590250050283,36.40393995766379,398,-8.00803745716096,-7.37720210088631,7.928929314704621,-13.333670623692754,-2.789560585507416,0.1407035175879397
platy_not_human,add_cone_removed_a1.0,gc_neutral,45.12099616952004,44.98386038012504,42.263708007259474,398,2.720152372865576,2.255865191523421,7.515829241652854,-2.0,6.387292007877068,0.6306532663316583
platy_not_human,add_gc_removed_a1.0,gc_up,89.41615551533893,43.425095627963714,44.44696202586844,398,-1.0218663979047156,-1.267253151968344,6.745500056511629,-5.115108775371554,3.015475514657738,0.3944723618090452
platy_not_human,add_gc_removed_a1.0,gc_down,55.72065253283846,40.370056572337255,36.40393995766379,398,3.96611661467346,3.80590846448138,7.305704636852629,-0.7343995082232135,8.33872211408801,0.6884422110552764
platy_not_human,add_gc_removed_a1.0,gc_neutral,45.03656981628088,43.31213259748439,42.263708007259474,398,1.048424590224914,0.8978057349795492,7.600482322226496,-3.495463536291707,4.757120160751327,0.5552763819095478
platy_not_human,add_gc_removed_a1.0_L24,gc_up,89.60095639633955,43.34132119205456,44.44696202586844,398,-1.10564083381387,-1.3874304089821337,6.340799904244705,-5.083516456329271,2.6569651127656417,0.4045226130653266
platy_not_human,add_gc_removed_a1.0_L24,gc_down,55.83100836907369,39.22043779592468,36.40393995766379,398,2.816497838260893,2.5687660792100075,7.380160201019543,-2.3363313310681697,7.45383656039929,0.6381909547738693
platy_not_human,add_gc_removed_a1.0_L24,gc_neutral,45.12384204293752,42.608392043857386,42.263708007259474,398,0.3446840365979076,0.151837622194904,6.79442222639581,-3.8462292607029376,4.180426223872392,0.5050251256281407
