layer,metric,family,rho
2,patristic tree,nadph_oxidase,0.3153691549352118
2,patristic tree,nitric_oxide_synthase,0.6509907354411157
2,patristic tree,olfactory_receptors,0.5778611742872046
2,patristic tree,opsins,0.5152470207711269
2,patristic tree,p2y_receptor,0.4835938780407153
2,patristic tree,peroxidase,0.4481949256868186
2,patristic tree,peroxiredoxin,0.6517874614137981
2,patristic tree,phosphodiesterase,0.4323135572356688
2,patristic tree,rab_gtpase,0.4801455865970074
2,patristic tree,ras_gtpases,0.4785207570937036
2,patristic tree,rho_gtpase,0.4693121979815408
2,patristic tree,serine_protease,0.536004756625796
2,patristic tree,serotonin_receptor,0.6053499338030534
2,patristic tree,steap_metalloreductase,0.3556295785593522
2,patristic tree,sulfotransferase,0.5129751988464564
2,patristic tree,taste2_receptor,0.6841720519113178
2,patristic tree,udp_glucuronosyltransferase,0.4176260161246978
2,species tree (mammal),adam_metallopeptidase,0.30059085365326
2,species tree (mammal),adamts_metallopeptidase,0.256114593508856
2,species tree (mammal),adrenoceptor,0.614093430084634
2,species tree (mammal),alcohol_dehydrogenase,0.2170775748315855
2,species tree (mammal),aldehyde_dehydrogenase,0.3297180061087405
2,species tree (mammal),aldo_keto_reductase,0.4834500013987576
2,species tree (mammal),alkaline_phosphatase,0.3331993084315065
2,species tree (mammal),arachidonate_lipoxygenase,0.5277517659673224
2,species tree (mammal),arf_gtpase,0.4089367005255433
2,species tree (mammal),carbonic_anhydrase,0.3238476705865493
2,species tree (mammal),cxc_chemokine_receptor,0.32565580356176
2,species tree (mammal),cytochrome_p450,0.4778785906058508
2,species tree (mammal),dopamine_receptor,0.4294267767713453
2,species tree (mammal),ectonucleotide_pyrophosphatase,0.3531717151059628
2,species tree (mammal),ferritin,0.366412623259868
2,species tree (mammal),flavin_monooxygenase,0.4427654362570318
2,species tree (mammal),globins,0.4706571209544632
2,species tree (mammal),glutamate_metabotropic,0.2592617730635523
2,species tree (mammal),glutaredoxin,0.4205163054481717
2,species tree (mammal),glutathione_peroxidase,0.4240472868509733
2,species tree (mammal),glutathione_s_transferase,0.3199246792900654
2,species tree (mammal),guanylate_binding_protein,0.5316864295125164
2,species tree (mammal),heme_oxygenase,0.3503006427534729
2,species tree (mammal),histamine_receptor,0.3434565687255508
2,species tree (mammal),histone_deacetylase_classI,0.3323589995741014
2,species tree (mammal),histone_h4,-0.0826405478579391
2,species tree (mammal),hox,0.5346247641743245
2,species tree (mammal),m14_carboxypeptidase,0.3753229299971723
2,species tree (mammal),matrix_metalloproteinase,0.448980025524576
2,species tree (mammal),metallothionein,0.4700866808310471
2,species tree (mammal),muscarinic_receptor,0.638201601610493
2,species tree (mammal),nadph_oxidase,0.2337324550497133
2,species tree (mammal),nitric_oxide_synthase,0.425349621296102
2,species tree (mammal),olfactory_receptors,0.4278194531662971
2,species tree (mammal),opsins,0.276928210648153
2,species tree (mammal),p2y_receptor,0.3000205388631148
2,species tree (mammal),peroxidase,0.4593550307709805
2,species tree (mammal),peroxiredoxin,0.4986440584517599
2,species tree (mammal),phosphodiesterase,0.3847875868352264
2,species tree (mammal),rab_gtpase,0.3884180788686847
2,species tree (mammal),ras_gtpases,0.3841776627082138
2,species tree (mammal),rho_gtpase,0.4305614009702022
2,species tree (mammal),serine_protease,0.4435163110021616
2,species tree (mammal),serotonin_receptor,0.5321147225249045
2,species tree (mammal),steap_metalloreductase,0.3975205446213361
2,species tree (mammal),sulfotransferase,0.3344642850189441
2,species tree (mammal),taste2_receptor,0.4977486454258553
2,species tree (mammal),udp_glucuronosyltransferase,0.3973733229217665
2,GC content (control),adam_metallopeptidase,0.3832137578237406
2,GC content (control),adamts_metallopeptidase,0.4158460503684175
2,GC content (control),adrenoceptor,0.7313854295939378
2,GC content (control),alcohol_dehydrogenase,0.1267057583009295
2,GC content (control),aldehyde_dehydrogenase,0.3966263118082591
2,GC content (control),aldo_keto_reductase,0.4551289881821406
2,GC content (control),alkaline_phosphatase,0.3504132317082987
2,GC content (control),arachidonate_lipoxygenase,0.6101242970768342
2,GC content (control),arf_gtpase,0.4860670096449835
2,GC content (control),carbonic_anhydrase,0.3622770328936416
2,GC content (control),cxc_chemokine_receptor,0.6116565381780598
2,GC content (control),cytochrome_p450,0.4970312240584653
2,GC content (control),dopamine_receptor,0.6590699951855769
2,GC content (control),ectonucleotide_pyrophosphatase,0.5213054704404713
2,GC content (control),ferritin,0.5855326106680725
2,GC content (control),flavin_monooxygenase,0.4657809544025955
2,GC content (control),globins,0.6524155962391177
2,GC content (control),glutamate_metabotropic,0.4946978908981617
2,GC content (control),glutaredoxin,0.5687802829991424
2,GC content (control),glutathione_peroxidase,0.6470658879480486
2,GC content (control),glutathione_s_transferase,0.3714791302287158
2,GC content (control),guanylate_binding_protein,0.5893647283590995
2,GC content (control),heme_oxygenase,0.644488101232488
2,GC content (control),histamine_receptor,0.549139656661268
2,GC content (control),histone_deacetylase_classI,0.3673283318061071
2,GC content (control),histone_h4,0.8381107022161056
2,GC content (control),hox,0.5772123033250424
2,GC content (control),m14_carboxypeptidase,0.4713885151303552
2,GC content (control),matrix_metalloproteinase,0.5473544293883694
2,GC content (control),metallothionein,0.2200042870150802
2,GC content (control),muscarinic_receptor,0.7651504167784349
2,GC content (control),nadph_oxidase,0.2134729888097714
2,GC content (control),nitric_oxide_synthase,0.6135372283085317
2,GC content (control),olfactory_receptors,0.5666257338752546
2,GC content (control),opsins,0.3694547088844321
2,GC content (control),p2y_receptor,0.4570394845081433
2,GC content (control),peroxidase,0.4091221067307341
2,GC content (control),peroxiredoxin,0.4643302043426087
2,GC content (control),phosphodiesterase,0.3887656553791376
2,GC content (control),rab_gtpase,0.4429880801048788
2,GC content (control),ras_gtpases,0.4472151917970182
2,GC content (control),rho_gtpase,0.5170332826565432
2,GC content (control),serine_protease,0.5130648206817534
2,GC content (control),serotonin_receptor,0.5340106413047064
2,GC content (control),steap_metalloreductase,0.4414552952687663
2,GC content (control),sulfotransferase,0.4454252568879405
2,GC content (control),taste2_receptor,0.6168837017727057
2,GC content (control),udp_glucuronosyltransferase,0.3517035848739272
3,"k-mer composition (CDS, k=6)",adam_metallopeptidase,0.6077352091948435
3,"k-mer composition (CDS, k=6)",adamts_metallopeptidase,0.5081575916245024
3,"k-mer composition (CDS, k=6)",adrenoceptor,0.8200192839963975
3,"k-mer composition (CDS, k=6)",alcohol_dehydrogenase,0.5883950274324605
3,"k-mer composition (CDS, k=6)",aldehyde_dehydrogenase,0.5259047703301821
3,"k-mer composition (CDS, k=6)",aldo_keto_reductase,0.6093862444657201
3,"k-mer composition (CDS, k=6)",alkaline_phosphatase,0.3163557288944286
3,"k-mer composition (CDS, k=6)",arachidonate_lipoxygenase,0.7566863123408142
3,"k-mer composition (CDS, k=6)",arf_gtpase,0.6496084869474602
3,"k-mer composition (CDS, k=6)",carbonic_anhydrase,0.6252556019363601
3,"k-mer composition (CDS, k=6)",cxc_chemokine_receptor,0.7211211852297904
3,"k-mer composition (CDS, k=6)",cytochrome_p450,0.6589714926445026
3,"k-mer composition (CDS, k=6)",dopamine_receptor,0.752153238153725
3,"k-mer composition (CDS, k=6)",ectonucleotide_pyrophosphatase,0.6619583209847126
3,"k-mer composition (CDS, k=6)",ferritin,0.7083885993986302
3,"k-mer composition (CDS, k=6)",flavin_monooxygenase,0.5582314701832265
3,"k-mer composition (CDS, k=6)",globins,0.8194358516418786
3,"k-mer composition (CDS, k=6)",glutamate_metabotropic,0.5564711728125696
3,"k-mer composition (CDS, k=6)",glutaredoxin,0.8196051083582151
3,"k-mer composition (CDS, k=6)",glutathione_peroxidase,0.8351349120044166
3,"k-mer composition (CDS, k=6)",glutathione_s_transferase,0.7047594659975369
3,"k-mer composition (CDS, k=6)",guanylate_binding_protein,0.8702898550724636
3,"k-mer composition (CDS, k=6)",heme_oxygenase,0.8177275554634045
3,"k-mer composition (CDS, k=6)",histamine_receptor,0.7158968493088836
3,"k-mer composition (CDS, k=6)",histone_deacetylase_classI,0.5855903434968687
3,"k-mer composition (CDS, k=6)",histone_h4,0.6114030896639594
3,"k-mer composition (CDS, k=6)",hox,0.7481620869927529
3,"k-mer composition (CDS, k=6)",m14_carboxypeptidase,0.6594145913889066
3,"k-mer composition (CDS, k=6)",matrix_metalloproteinase,0.70090564213476
3,"k-mer composition (CDS, k=6)",metallothionein,0.6819263647209507
3,"k-mer composition (CDS, k=6)",muscarinic_receptor,0.7838575965631197
3,"k-mer composition (CDS, k=6)",nadph_oxidase,0.4398181140619663
3,"k-mer composition (CDS, k=6)",nitric_oxide_synthase,0.7191320435316558
3,"k-mer composition (CDS, k=6)",olfactory_receptors,0.7410993021239056
3,"k-mer composition (CDS, k=6)",opsins,0.6291168531024445
3,"k-mer composition (CDS, k=6)",p2y_receptor,0.635642153700161
3,"k-mer composition (CDS, k=6)",peroxidase,0.5304252763760344
3,"k-mer composition (CDS, k=6)",peroxiredoxin,0.7253884603699603
3,"k-mer composition (CDS, k=6)",phosphodiesterase,0.5801714442883664
3,"k-mer composition (CDS, k=6)",rab_gtpase,0.6673934970088864
3,"k-mer composition (CDS, k=6)",ras_gtpases,0.6739319208428314
3,"k-mer composition (CDS, k=6)",rho_gtpase,0.6770224214026728
3,"k-mer composition (CDS, k=6)",serine_protease,0.6556000729693271
3,"k-mer composition (CDS, k=6)",serotonin_receptor,0.7179243822599739
3,"k-mer composition (CDS, k=6)",steap_metalloreductase,0.503496470500126
3,"k-mer composition (CDS, k=6)",sulfotransferase,0.6133492398696481
3,"k-mer composition (CDS, k=6)",taste2_receptor,0.7023222630855951
3,"k-mer composition (CDS, k=6)",udp_glucuronosyltransferase,0.4388020773047511
3,patristic tree,adam_metallopeptidase,0.548989404799858
3,patristic tree,adamts_metallopeptidase,0.4697857229936646
3,patristic tree,adrenoceptor,0.7977978849471715
3,patristic tree,alcohol_dehydrogenase,0.4709771511910549
3,patristic tree,aldehyde_dehydrogenase,0.4341261076741524
3,patristic tree,aldo_keto_reductase,0.4631024825608132
3,patristic tree,alkaline_phosphatase,0.227376596571643
3,patristic tree,arachidonate_lipoxygenase,0.6396953918687274
3,patristic tree,arf_gtpase,0.484763650679123
3,patristic tree,carbonic_anhydrase,0.4670098339298673
3,patristic tree,cxc_chemokine_receptor,0.6445354300115393
3,patristic tree,cytochrome_p450,0.6147385234524346
3,patristic tree,dopamine_receptor,0.6658447334523194
3,patristic tree,ectonucleotide_pyrophosphatase,0.6523356744530878
3,patristic tree,ferritin,0.7151368200891567
3,patristic tree,flavin_monooxygenase,0.5526690551874057
3,patristic tree,globins,0.7621681178627351
3,patristic tree,glutamate_metabotropic,0.4364631201931926
3,patristic tree,glutaredoxin,0.7977710516170904
3,patristic tree,glutathione_peroxidase,0.5772631922168019
3,patristic tree,glutathione_s_transferase,0.5071822630639812
3,patristic tree,guanylate_binding_protein,0.8876811594202898
3,patristic tree,heme_oxygenase,0.6913228281152809
3,patristic tree,histamine_receptor,0.5916168813498448
3,patristic tree,histone_deacetylase_classI,0.1816558610229114
3,patristic tree,hox,0.6772128469595062
3,patristic tree,m14_carboxypeptidase,0.5995814463694159
3,patristic tree,matrix_metalloproteinase,0.6065476488611518
3,patristic tree,metallothionein,0.3821912549631489
3,patristic tree,muscarinic_receptor,0.7212712317169976
3,patristic tree,nadph_oxidase,0.3769893747025922
3,patristic tree,nitric_oxide_synthase,0.6561861584831495
3,patristic tree,olfactory_receptors,0.6524861143045056
3,patristic tree,opsins,0.5356939057647461
3,patristic tree,p2y_receptor,0.5341330586836026
3,patristic tree,peroxidase,0.4666341728609989
3,patristic tree,peroxiredoxin,0.6129330469083762
3,patristic tree,phosphodiesterase,0.4470593673590908
3,patristic tree,rab_gtpase,0.482894839216189
3,patristic tree,ras_gtpases,0.4753980520964485
3,patristic tree,rho_gtpase,0.5016201359716114
3,patristic tree,serine_protease,0.5766041656938181
3,patristic tree,serotonin_receptor,0.6361833835209765
3,patristic tree,steap_metalloreductase,0.3319419373080947
3,patristic tree,sulfotransferase,0.5674202500275676
3,patristic tree,taste2_receptor,0.6882805091537422
3,patristic tree,udp_glucuronosyltransferase,0.5209653833985385
3,species tree (mammal),adam_metallopeptidase,0.3965276671348685
3,species tree (mammal),adamts_metallopeptidase,0.3192537066575968
3,species tree (mammal),adrenoceptor,0.6380143707587259
3,species tree (mammal),alcohol_dehydrogenase,0.3305785123966941
3,species tree (mammal),aldehyde_dehydrogenase,0.4183495786647935
3,species tree (mammal),aldo_keto_reductase,0.5081917978780361
3,species tree (mammal),alkaline_phosphatase,0.3784293621754922
3,species tree (mammal),arachidonate_lipoxygenase,0.5855360388834291
3,species tree (mammal),arf_gtpase,0.4547308910467229
3,species tree (mammal),carbonic_anhydrase,0.5280102385695213
3,species tree (mammal),cxc_chemokine_receptor,0.4312515072483612
3,species tree (mammal),cytochrome_p450,0.5218680499684764
3,species tree (mammal),dopamine_receptor,0.5135194857053882
3,species tree (mammal),ectonucleotide_pyrophosphatase,0.4395016402322303
3,species tree (mammal),ferritin,0.360356647150416
3,species tree (mammal),flavin_monooxygenase,0.489473840418401
3,species tree (mammal),globins,0.4960100690628795
3,species tree (mammal),glutamate_metabotropic,0.3300934036240932
3,species tree (mammal),glutaredoxin,0.4938966745981135
3,species tree (mammal),glutathione_peroxidase,0.5047710583496202
3,species tree (mammal),glutathione_s_transferase,0.4255521218153659
3,species tree (mammal),guanylate_binding_protein,0.495718050065876
3,species tree (mammal),heme_oxygenase,0.4039912917271407
3,species tree (mammal),histamine_receptor,0.3748175499374434
3,species tree (mammal),histone_deacetylase_classI,0.3481616162196622
3,species tree (mammal),histone_h4,-0.1829272177098264
3,species tree (mammal),hox,0.5445422105658175
3,species tree (mammal),m14_carboxypeptidase,0.4683998760196293
3,species tree (mammal),matrix_metalloproteinase,0.4839650381118424
3,species tree (mammal),metallothionein,0.498509974649704
3,species tree (mammal),muscarinic_receptor,0.7032755902188819
3,species tree (mammal),nadph_oxidase,0.2455551849245995
3,species tree (mammal),nitric_oxide_synthase,0.4779740572472015
3,species tree (mammal),olfactory_receptors,0.4394586701502393
3,species tree (mammal),opsins,0.3315404559293307
3,species tree (mammal),p2y_receptor,0.4250730997650092
3,species tree (mammal),peroxidase,0.4230127359882986
3,species tree (mammal),peroxiredoxin,0.5915594249920825
3,species tree (mammal),phosphodiesterase,0.4534834747848648
3,species tree (mammal),rab_gtpase,0.4679017424147257
3,species tree (mammal),ras_gtpases,0.4526862667953527
3,species tree (mammal),rho_gtpase,0.4763902022506753
3,species tree (mammal),serine_protease,0.4921641871333096
3,species tree (mammal),serotonin_receptor,0.5772620417164095
3,species tree (mammal),steap_metalloreductase,0.4850160277385831
3,species tree (mammal),sulfotransferase,0.4560114833746951
3,species tree (mammal),taste2_receptor,0.4667237279098073
3,species tree (mammal),udp_glucuronosyltransferase,0.5713025981742559
3,GC content (control),adam_metallopeptidase,0.3741382010554448
3,GC content (control),adamts_metallopeptidase,0.4248179376642803
3,GC content (control),adrenoceptor,0.6633340200001177
3,GC content (control),alcohol_dehydrogenase,0.2778247567722131
3,GC content (control),aldehyde_dehydrogenase,0.368590577567968
3,GC content (control),aldo_keto_reductase,0.4748342373869542
3,GC content (control),alkaline_phosphatase,0.2698779155637268
3,GC content (control),arachidonate_lipoxygenase,0.5785192118821516
3,GC content (control),arf_gtpase,0.491130819401663
3,GC content (control),carbonic_anhydrase,0.3485652180503068
3,GC content (control),cxc_chemokine_receptor,0.6603624151243933
3,GC content (control),cytochrome_p450,0.4759949837437445
3,GC content (control),dopamine_receptor,0.5676133085093127
3,GC content (control),ectonucleotide_pyrophosphatase,0.47328259605531
3,GC content (control),ferritin,0.555407332850423
3,GC content (control),flavin_monooxygenase,0.4483484766617429
3,GC content (control),globins,0.6258671610810472
