layer,condition,axis,family,rho
26,kmer4_shuffle,within_family,peroxidase,0.7997338336761237
26,kmer4_shuffle,within_family,peroxiredoxin,0.6134863293730956
26,kmer4_shuffle,within_family,phosphodiesterase,0.798107649736751
26,kmer4_shuffle,within_family,rab_gtpase,0.6723484956890373
26,kmer4_shuffle,within_family,ras_gtpases,0.5975178384520294
26,kmer4_shuffle,within_family,rho_gtpase,0.6225982796223608
26,kmer4_shuffle,within_family,serine_protease,0.6542065036576886
26,kmer4_shuffle,within_family,serotonin_receptor,0.5372078460997438
26,kmer4_shuffle,within_family,steap_metalloreductase,0.6766792644684506
26,kmer4_shuffle,within_family,sulfotransferase,0.7307481344338486
26,kmer4_shuffle,within_family,taste2_receptor,0.1565669182984856
26,kmer4_shuffle,within_family,udp_glucuronosyltransferase,0.89447376746842
26,kmer6_shuffle,within_family,adam_metallopeptidase,0.7195791019608985
26,kmer6_shuffle,within_family,adamts_metallopeptidase,0.7999146530028356
26,kmer6_shuffle,within_family,adrenoceptor,0.4235116890062279
26,kmer6_shuffle,within_family,alcohol_dehydrogenase,0.789165914299604
26,kmer6_shuffle,within_family,aldehyde_dehydrogenase,0.7812617711209158
26,kmer6_shuffle,within_family,aldo_keto_reductase,0.8136713154320245
26,kmer6_shuffle,within_family,alkaline_phosphatase,0.898988782115717
26,kmer6_shuffle,within_family,arachidonate_lipoxygenase,0.8040645020719431
26,kmer6_shuffle,within_family,arf_gtpase,0.5590752474725088
26,kmer6_shuffle,within_family,carbonic_anhydrase,0.6006951208305914
26,kmer6_shuffle,within_family,cxc_chemokine_receptor,0.5620709302743555
26,kmer6_shuffle,within_family,cytochrome_p450,0.7369562202644805
26,kmer6_shuffle,within_family,dopamine_receptor,0.5328556863700562
26,kmer6_shuffle,within_family,ectonucleotide_pyrophosphatase,0.762208736420317
26,kmer6_shuffle,within_family,ferritin,0.5830058146147428
26,kmer6_shuffle,within_family,flavin_monooxygenase,0.7555773404299773
26,kmer6_shuffle,within_family,globins,0.7293870700414339
26,kmer6_shuffle,within_family,glutamate_metabotropic,0.6945262665112524
26,kmer6_shuffle,within_family,glutaredoxin,0.7729248388294849
26,kmer6_shuffle,within_family,glutathione_peroxidase,0.5501721627048716
26,kmer6_shuffle,within_family,glutathione_s_transferase,0.5558557452647753
26,kmer6_shuffle,within_family,guanylate_binding_protein,0.3769433465085639
26,kmer6_shuffle,within_family,heme_oxygenase,0.8618391042919344
26,kmer6_shuffle,within_family,histamine_receptor,0.6600359557149997
26,kmer6_shuffle,within_family,histone_deacetylase_classI,0.8477795528136347
26,kmer6_shuffle,within_family,histone_h4,0.525672877846791
26,kmer6_shuffle,within_family,hox,0.4602437367331037
26,kmer6_shuffle,within_family,m14_carboxypeptidase,0.7866363415473413
26,kmer6_shuffle,within_family,matrix_metalloproteinase,0.7610315119811405
26,kmer6_shuffle,within_family,metallothionein,0.3975379704411769
26,kmer6_shuffle,within_family,muscarinic_receptor,0.3071195486921003
26,kmer6_shuffle,within_family,nadph_oxidase,0.8625501922287317
26,kmer6_shuffle,within_family,nitric_oxide_synthase,0.6638975074496397
26,kmer6_shuffle,within_family,olfactory_receptors,0.2011197841684718
26,kmer6_shuffle,within_family,opsins,0.6604583531481834
26,kmer6_shuffle,within_family,p2y_receptor,0.5214286785885609
26,kmer6_shuffle,within_family,peroxidase,0.8421344458272223
26,kmer6_shuffle,within_family,peroxiredoxin,0.6773743353320447
26,kmer6_shuffle,within_family,phosphodiesterase,0.7980599666322624
26,kmer6_shuffle,within_family,rab_gtpase,0.667155414016029
26,kmer6_shuffle,within_family,ras_gtpases,0.6328755406533938
26,kmer6_shuffle,within_family,rho_gtpase,0.6784017742516614
26,kmer6_shuffle,within_family,serine_protease,0.6183538543454706
26,kmer6_shuffle,within_family,serotonin_receptor,0.5390046341453092
26,kmer6_shuffle,within_family,steap_metalloreductase,0.61143146352507
26,kmer6_shuffle,within_family,sulfotransferase,0.6862567709527042
26,kmer6_shuffle,within_family,taste2_receptor,0.196480943606075
26,kmer6_shuffle,within_family,udp_glucuronosyltransferase,0.8242773417907108
26,synonymous_recode,within_family,adam_metallopeptidase,0.7943488271151022
26,synonymous_recode,within_family,adamts_metallopeptidase,0.8734954716810288
26,synonymous_recode,within_family,adrenoceptor,0.3918554156392432
26,synonymous_recode,within_family,alcohol_dehydrogenase,0.771324397527606
26,synonymous_recode,within_family,aldehyde_dehydrogenase,0.8456063252240494
26,synonymous_recode,within_family,aldo_keto_reductase,0.8921519380508292
26,synonymous_recode,within_family,alkaline_phosphatase,0.9435453607280232
26,synonymous_recode,within_family,arachidonate_lipoxygenase,0.8197841468136741
26,synonymous_recode,within_family,arf_gtpase,0.7409609179329668
26,synonymous_recode,within_family,carbonic_anhydrase,0.7540725604475936
26,synonymous_recode,within_family,cxc_chemokine_receptor,0.4516868062547968
26,synonymous_recode,within_family,cytochrome_p450,0.8412590085137375
26,synonymous_recode,within_family,dopamine_receptor,0.5326836628134136
26,synonymous_recode,within_family,ectonucleotide_pyrophosphatase,0.8823009302063698
26,synonymous_recode,within_family,ferritin,0.4821569231357652
26,synonymous_recode,within_family,flavin_monooxygenase,0.7650722673834205
26,synonymous_recode,within_family,globins,0.7331461568762746
26,synonymous_recode,within_family,glutamate_metabotropic,0.7985951369187891
26,synonymous_recode,within_family,glutaredoxin,0.8071860534761894
26,synonymous_recode,within_family,glutathione_peroxidase,0.7169004949015569
26,synonymous_recode,within_family,glutathione_s_transferase,0.6906092170940735
26,synonymous_recode,within_family,guanylate_binding_protein,0.6689064558629775
26,synonymous_recode,within_family,heme_oxygenase,0.933754924320962
26,synonymous_recode,within_family,histamine_receptor,0.8311796654597259
26,synonymous_recode,within_family,histone_deacetylase_classI,0.8889197649962068
26,synonymous_recode,within_family,histone_h4,0.0602165949992037
26,synonymous_recode,within_family,hox,0.5345444925319117
26,synonymous_recode,within_family,m14_carboxypeptidase,0.8507946387897648
26,synonymous_recode,within_family,matrix_metalloproteinase,0.8444854569801171
26,synonymous_recode,within_family,metallothionein,0.3066774811826215
26,synonymous_recode,within_family,muscarinic_receptor,0.2116084624175852
26,synonymous_recode,within_family,nadph_oxidase,0.899326442538891
26,synonymous_recode,within_family,nitric_oxide_synthase,0.6940709203015408
26,synonymous_recode,within_family,olfactory_receptors,0.3214982957889599
26,synonymous_recode,within_family,opsins,0.724749301038616
26,synonymous_recode,within_family,p2y_receptor,0.5608130044193461
26,synonymous_recode,within_family,peroxidase,0.9004210681815644
26,synonymous_recode,within_family,peroxiredoxin,0.8529948562907291
26,synonymous_recode,within_family,phosphodiesterase,0.8701260897777009
26,synonymous_recode,within_family,rab_gtpase,0.8519363712983961
26,synonymous_recode,within_family,ras_gtpases,0.7396464706281443
26,synonymous_recode,within_family,rho_gtpase,0.7220729811992408
26,synonymous_recode,within_family,serine_protease,0.7647376633055866
26,synonymous_recode,within_family,serotonin_receptor,0.5682736979889004
26,synonymous_recode,within_family,steap_metalloreductase,0.6603109790573451
26,synonymous_recode,within_family,sulfotransferase,0.8580433631310858
26,synonymous_recode,within_family,taste2_receptor,0.42719545460859
26,synonymous_recode,within_family,udp_glucuronosyltransferase,0.8788100639704918
26,missense_subset,within_family,adam_metallopeptidase,0.7923003492995387
26,missense_subset,within_family,adamts_metallopeptidase,0.8684024659548
26,missense_subset,within_family,adrenoceptor,0.7509242766952291
26,missense_subset,within_family,alcohol_dehydrogenase,0.8485311479963885
26,missense_subset,within_family,aldehyde_dehydrogenase,0.8507645251878007
26,missense_subset,within_family,aldo_keto_reductase,0.7988679069363496
26,missense_subset,within_family,alkaline_phosphatase,0.8736245694450029
26,missense_subset,within_family,arachidonate_lipoxygenase,0.8797519995748996
26,missense_subset,within_family,arf_gtpase,0.6978260996250939
26,missense_subset,within_family,carbonic_anhydrase,0.7646940776198383
26,missense_subset,within_family,cxc_chemokine_receptor,0.5571683049418527
26,missense_subset,within_family,cytochrome_p450,0.8300385357927422
26,missense_subset,within_family,dopamine_receptor,0.5975745109323408
26,missense_subset,within_family,ectonucleotide_pyrophosphatase,0.8707025210237936
26,missense_subset,within_family,ferritin,0.7181444766192497
26,missense_subset,within_family,flavin_monooxygenase,0.7846388566823895
26,missense_subset,within_family,globins,0.7751601169403629
26,missense_subset,within_family,glutamate_metabotropic,0.8310355466187134
26,missense_subset,within_family,glutaredoxin,0.8373755899943616
26,missense_subset,within_family,glutathione_peroxidase,0.5859731238265459
26,missense_subset,within_family,glutathione_s_transferase,0.6537640308583248
26,missense_subset,within_family,guanylate_binding_protein,0.4335968379446639
26,missense_subset,within_family,heme_oxygenase,0.8368028198216878
26,missense_subset,within_family,histamine_receptor,0.8087444184119731
26,missense_subset,within_family,histone_deacetylase_classI,0.9244697674241856
26,missense_subset,within_family,histone_h4,0.6175983436853002
26,missense_subset,within_family,hox,0.5761507849202098
26,missense_subset,within_family,m14_carboxypeptidase,0.8444645649708099
26,missense_subset,within_family,matrix_metalloproteinase,0.7593757516906456
26,missense_subset,within_family,metallothionein,0.2537161364322131
26,missense_subset,within_family,muscarinic_receptor,0.5228638408930133
26,missense_subset,within_family,nadph_oxidase,0.8797754118660434
26,missense_subset,within_family,nitric_oxide_synthase,0.7959916795716365
26,missense_subset,within_family,olfactory_receptors,0.4047247942767618
26,missense_subset,within_family,opsins,0.7968695876106174
26,missense_subset,within_family,p2y_receptor,0.5273362087193706
26,missense_subset,within_family,peroxidase,0.9097641224074487
26,missense_subset,within_family,peroxiredoxin,0.8528745769162578
26,missense_subset,within_family,phosphodiesterase,0.8657020023552662
26,missense_subset,within_family,rab_gtpase,0.8032119575345084
26,missense_subset,within_family,ras_gtpases,0.665369073658606
26,missense_subset,within_family,rho_gtpase,0.6996604190772175
26,missense_subset,within_family,serine_protease,0.7118569771816133
26,missense_subset,within_family,serotonin_receptor,0.5495429660871223
26,missense_subset,within_family,steap_metalloreductase,0.7912936610037402
26,missense_subset,within_family,sulfotransferase,0.815177832148208
26,missense_subset,within_family,taste2_receptor,0.1465073994827373
26,missense_subset,within_family,udp_glucuronosyltransferase,0.8923439899375729
26,paired_p3_syn,within_family,adam_metallopeptidase,0.8758738812494371
26,paired_p3_syn,within_family,adamts_metallopeptidase,0.9319036723562152
26,paired_p3_syn,within_family,adrenoceptor,0.5583513045168589
26,paired_p3_syn,within_family,alcohol_dehydrogenase,0.7173970414612124
26,paired_p3_syn,within_family,aldehyde_dehydrogenase,0.88039163904483
26,paired_p3_syn,within_family,aldo_keto_reductase,0.9077729882429008
26,paired_p3_syn,within_family,alkaline_phosphatase,0.8888162920670659
26,paired_p3_syn,within_family,arachidonate_lipoxygenase,0.8618217990752318
26,paired_p3_syn,within_family,arf_gtpase,0.8144915480118173
26,paired_p3_syn,within_family,carbonic_anhydrase,0.7956488785604126
26,paired_p3_syn,within_family,cxc_chemokine_receptor,0.6385363499898373
26,paired_p3_syn,within_family,cytochrome_p450,0.8825357204929931
26,paired_p3_syn,within_family,dopamine_receptor,0.6918597086208997
26,paired_p3_syn,within_family,ectonucleotide_pyrophosphatase,0.9007439814848536
26,paired_p3_syn,within_family,ferritin,0.5182190087677183
26,paired_p3_syn,within_family,flavin_monooxygenase,0.8506648714111223
26,paired_p3_syn,within_family,globins,0.7876017112325808
26,paired_p3_syn,within_family,glutamate_metabotropic,0.8080144559108987
26,paired_p3_syn,within_family,glutaredoxin,0.9237870662204544
26,paired_p3_syn,within_family,glutathione_peroxidase,0.7326026369567539
26,paired_p3_syn,within_family,glutathione_s_transferase,0.7964898848918469
26,paired_p3_syn,within_family,guanylate_binding_protein,0.6409749670619236
26,paired_p3_syn,within_family,heme_oxygenase,0.9720816918930124
26,paired_p3_syn,within_family,histamine_receptor,0.9224572281257288
26,paired_p3_syn,within_family,histone_deacetylase_classI,0.9445988915868156
26,paired_p3_syn,within_family,histone_h4,0.7624940277114192
26,paired_p3_syn,within_family,hox,0.74091758209917
26,paired_p3_syn,within_family,m14_carboxypeptidase,0.8921714824947119
26,paired_p3_syn,within_family,matrix_metalloproteinase,0.9106680954293732
26,paired_p3_syn,within_family,metallothionein,0.6927574039567427
26,paired_p3_syn,within_family,muscarinic_receptor,0.6865662660518594
26,paired_p3_syn,within_family,nadph_oxidase,0.8873585479255691
26,paired_p3_syn,within_family,nitric_oxide_synthase,0.82487166523994
26,paired_p3_syn,within_family,olfactory_receptors,0.6667139851636692
26,paired_p3_syn,within_family,opsins,0.7847667915107658
26,paired_p3_syn,within_family,p2y_receptor,0.7066934616666044
26,paired_p3_syn,within_family,peroxidase,0.8912448919917194
26,paired_p3_syn,within_family,peroxiredoxin,0.926683489978422
26,paired_p3_syn,within_family,phosphodiesterase,0.915563409430888
26,paired_p3_syn,within_family,rab_gtpase,0.9145163255831614
26,paired_p3_syn,within_family,ras_gtpases,0.830085542296257
26,paired_p3_syn,within_family,rho_gtpase,0.8046299859369255
26,paired_p3_syn,within_family,serine_protease,0.8059149730144608
26,paired_p3_syn,within_family,serotonin_receptor,0.7857821177614228
26,paired_p3_syn,within_family,steap_metalloreductase,0.8002060701256015
26,paired_p3_syn,within_family,sulfotransferase,0.8482440393996767
26,paired_p3_syn,within_family,taste2_receptor,0.6066423983042321
26,paired_p3_syn,within_family,udp_glucuronosyltransferase,0.8900679831161116
26,paired_p3_missense,within_family,adam_metallopeptidase,0.8330650447648349
26,paired_p3_missense,within_family,adamts_metallopeptidase,0.8524704048911482
26,paired_p3_missense,within_family,adrenoceptor,0.6443671419411194
26,paired_p3_missense,within_family,alcohol_dehydrogenase,0.7851309118688796
26,paired_p3_missense,within_family,aldehyde_dehydrogenase,0.8108437747031311
26,paired_p3_missense,within_family,aldo_keto_reductase,0.8717651096255545
26,paired_p3_missense,within_family,alkaline_phosphatase,0.9140364279683164
26,paired_p3_missense,within_family,arachidonate_lipoxygenase,0.8502438406654864
26,paired_p3_missense,within_family,arf_gtpase,0.770817388443647
26,paired_p3_missense,within_family,carbonic_anhydrase,0.6825257524878768
26,paired_p3_missense,within_family,cxc_chemokine_receptor,0.6415307388075068
26,paired_p3_missense,within_family,cytochrome_p450,0.8573577895215596
26,paired_p3_missense,within_family,dopamine_receptor,0.7188375119855619
26,paired_p3_missense,within_family,ectonucleotide_pyrophosphatase,0.8439120448638969
26,paired_p3_missense,within_family,ferritin,0.6050870581793621
26,paired_p3_missense,within_family,flavin_monooxygenase,0.8700855429468086
26,paired_p3_missense,within_family,globins,0.7703283839238037
26,paired_p3_missense,within_family,glutamate_metabotropic,0.7867439965178319
26,paired_p3_missense,within_family,glutaredoxin,0.8523971682877932
26,paired_p3_missense,within_family,glutathione_peroxidase,0.6769317573561889
26,paired_p3_missense,within_family,glutathione_s_transferase,0.76120498674473
26,paired_p3_missense,within_family,guanylate_binding_protein,0.4152173913043478
26,paired_p3_missense,within_family,heme_oxygenase,0.9559713871034624
26,paired_p3_missense,within_family,histamine_receptor,0.8429905010898066
26,paired_p3_missense,within_family,histone_deacetylase_classI,0.8923230364801281
26,paired_p3_missense,within_family,histone_h4,0.415527950310559
26,paired_p3_missense,within_family,hox,0.6506573200606367
26,paired_p3_missense,within_family,m14_carboxypeptidase,0.8642463161310576
26,paired_p3_missense,within_family,matrix_metalloproteinase,0.8716323874961963
26,paired_p3_missense,within_family,metallothionein,0.5012716257195307
26,paired_p3_missense,within_family,muscarinic_receptor,0.5618464339112436
26,paired_p3_missense,within_family,nadph_oxidase,0.885966418327082
26,paired_p3_missense,within_family,nitric_oxide_synthase,0.6975187957101846
26,paired_p3_missense,within_family,olfactory_receptors,0.5688817356405699
26,paired_p3_missense,within_family,opsins,0.8152323083203713
26,paired_p3_missense,within_family,p2y_receptor,0.6505068617055337
26,paired_p3_missense,within_family,peroxidase,0.8923674594677665
26,paired_p3_missense,within_family,peroxiredoxin,0.7939533626977575
26,paired_p3_missense,within_family,phosphodiesterase,0.8884220557197757
26,paired_p3_missense,within_family,rab_gtpase,0.8305024585604179
26,paired_p3_missense,within_family,ras_gtpases,0.7870653900073274
26,paired_p3_missense,within_family,rho_gtpase,0.8175115707057907
26,paired_p3_missense,within_family,serine_protease,0.718304496100075
26,paired_p3_missense,within_family,serotonin_receptor,0.6433374676727206
26,paired_p3_missense,within_family,steap_metalloreductase,0.8250170576153932
26,paired_p3_missense,within_family,sulfotransferase,0.807508075253404
26,paired_p3_missense,within_family,taste2_receptor,0.2092059701371071
26,paired_p3_missense,within_family,udp_glucuronosyltransferase,0.8973630499031569
27,natural,within_family,adam_metallopeptidase,1.0
27,natural,within_family,adamts_metallopeptidase,1.0
27,natural,within_family,adrenoceptor,1.0
27,natural,within_family,alcohol_dehydrogenase,1.0
27,natural,within_family,aldehyde_dehydrogenase,1.0
27,natural,within_family,aldo_keto_reductase,1.0
27,natural,within_family,alkaline_phosphatase,1.0
27,natural,within_family,arachidonate_lipoxygenase,1.0
27,natural,within_family,arf_gtpase,1.0
27,natural,within_family,carbonic_anhydrase,1.0
27,natural,within_family,cxc_chemokine_receptor,1.0
27,natural,within_family,cytochrome_p450,1.0
27,natural,within_family,dopamine_receptor,1.0
27,natural,within_family,ectonucleotide_pyrophosphatase,1.0
27,natural,within_family,ferritin,1.0
27,natural,within_family,flavin_monooxygenase,1.0
27,natural,within_family,globins,1.0
27,natural,within_family,glutamate_metabotropic,1.0
27,natural,within_family,glutaredoxin,1.0
27,natural,within_family,glutathione_peroxidase,1.0
27,natural,within_family,glutathione_s_transferase,1.0
27,natural,within_family,guanylate_binding_protein,1.0
27,natural,within_family,heme_oxygenase,1.0
27,natural,within_family,histamine_receptor,1.0
27,natural,within_family,histone_deacetylase_classI,1.0
27,natural,within_family,histone_h4,1.0
27,natural,within_family,hox,1.0
27,natural,within_family,m14_carboxypeptidase,1.0
27,natural,within_family,matrix_metalloproteinase,1.0
27,natural,within_family,metallothionein,1.0
27,natural,within_family,muscarinic_receptor,1.0
27,natural,within_family,nadph_oxidase,1.0
27,natural,within_family,nitric_oxide_synthase,1.0
27,natural,within_family,olfactory_receptors,1.0
27,natural,within_family,opsins,1.0
27,natural,within_family,p2y_receptor,1.0
27,natural,within_family,peroxidase,1.0
27,natural,within_family,peroxiredoxin,1.0
27,natural,within_family,phosphodiesterase,1.0
27,natural,within_family,rab_gtpase,1.0
27,natural,within_family,ras_gtpases,1.0
27,natural,within_family,rho_gtpase,1.0
27,natural,within_family,serine_protease,1.0
27,natural,within_family,serotonin_receptor,1.0
27,natural,within_family,steap_metalloreductase,1.0
27,natural,within_family,sulfotransferase,1.0
27,natural,within_family,taste2_receptor,1.0
27,natural,within_family,udp_glucuronosyltransferase,1.0
27,gc_match,within_family,adam_metallopeptidase,0.6696245546336667
27,gc_match,within_family,adamts_metallopeptidase,0.7653743565826711
27,gc_match,within_family,adrenoceptor,0.3653939714742216
27,gc_match,within_family,alcohol_dehydrogenase,0.7064865615667754
27,gc_match,within_family,aldehyde_dehydrogenase,0.7397007066018623
27,gc_match,within_family,aldo_keto_reductase,0.7325220381105788
27,gc_match,within_family,alkaline_phosphatase,0.8980137509549274
27,gc_match,within_family,arachidonate_lipoxygenase,0.7267453389356624
27,gc_match,within_family,arf_gtpase,0.5274949908699055
27,gc_match,within_family,carbonic_anhydrase,0.6182888010485346
27,gc_match,within_family,cxc_chemokine_receptor,0.3491370806848428
27,gc_match,within_family,cytochrome_p450,0.6494894693996311
27,gc_match,within_family,dopamine_receptor,0.3704323599083596
27,gc_match,within_family,ectonucleotide_pyrophosphatase,0.761523945769604
27,gc_match,within_family,ferritin,0.4442557403845475
27,gc_match,within_family,flavin_monooxygenase,0.7221425059005029
27,gc_match,within_family,globins,0.5605514036280517
27,gc_match,within_family,glutamate_metabotropic,0.459019583549628
27,gc_match,within_family,glutaredoxin,0.6738766121943746
27,gc_match,within_family,glutathione_peroxidase,0.5528873323745025
27,gc_match,within_family,glutathione_s_transferase,0.4672989842851418
27,gc_match,within_family,guanylate_binding_protein,0.4005270092226614
27,gc_match,within_family,heme_oxygenase,0.5695003110097449
27,gc_match,within_family,histamine_receptor,0.5256285246670004
27,gc_match,within_family,histone_deacetylase_classI,0.7671259044737568
27,gc_match,within_family,histone_h4,0.3117056856187291
27,gc_match,within_family,hox,0.3389143980972635
27,gc_match,within_family,m14_carboxypeptidase,0.7378755599020426
27,gc_match,within_family,matrix_metalloproteinase,0.6791887805300204
27,gc_match,within_family,metallothionein,0.323660774658575
27,gc_match,within_family,muscarinic_receptor,0.3346180234040398
27,gc_match,within_family,nadph_oxidase,0.7764025483442692
27,gc_match,within_family,nitric_oxide_synthase,0.4938406741178829
27,gc_match,within_family,olfactory_receptors,0.1264850826868451
27,gc_match,within_family,opsins,0.5887644442848007
27,gc_match,within_family,p2y_receptor,0.2358941841315507
27,gc_match,within_family,peroxidase,0.8273996736711648
27,gc_match,within_family,peroxiredoxin,0.6458949584655668
27,gc_match,within_family,phosphodiesterase,0.7599034283931431
27,gc_match,within_family,rab_gtpase,0.5884313971224138
27,gc_match,within_family,ras_gtpases,0.5083072284386554
27,gc_match,within_family,rho_gtpase,0.5319912896297967
27,gc_match,within_family,serine_protease,0.5361620736662895
27,gc_match,within_family,serotonin_receptor,0.3465562890332522
27,gc_match,within_family,steap_metalloreductase,0.5635051989460106
27,gc_match,within_family,sulfotransferase,0.7062727487497057
27,gc_match,within_family,taste2_receptor,-0.0547074165628356
27,gc_match,within_family,udp_glucuronosyltransferase,0.718814578172867
27,dinuc_shuffle,within_family,adam_metallopeptidase,0.6847813326077731
27,dinuc_shuffle,within_family,adamts_metallopeptidase,0.7994099731351676
27,dinuc_shuffle,within_family,adrenoceptor,0.4664583029719478
27,dinuc_shuffle,within_family,alcohol_dehydrogenase,0.6775053823182164
27,dinuc_shuffle,within_family,aldehyde_dehydrogenase,0.7603542490093429
27,dinuc_shuffle,within_family,aldo_keto_reductase,0.7842262546252621
27,dinuc_shuffle,within_family,alkaline_phosphatase,0.9131451623711684
27,dinuc_shuffle,within_family,arachidonate_lipoxygenase,0.8452734721511089
27,dinuc_shuffle,within_family,arf_gtpase,0.5621858403758581
27,dinuc_shuffle,within_family,carbonic_anhydrase,0.5871048375315074
27,dinuc_shuffle,within_family,cxc_chemokine_receptor,0.4903685937717703
27,dinuc_shuffle,within_family,cytochrome_p450,0.7299399431431728
27,dinuc_shuffle,within_family,dopamine_receptor,0.4428596018559981
27,dinuc_shuffle,within_family,ectonucleotide_pyrophosphatase,0.757331364730387
27,dinuc_shuffle,within_family,ferritin,0.4594191826928399
27,dinuc_shuffle,within_family,flavin_monooxygenase,0.8048017652131098
27,dinuc_shuffle,within_family,globins,0.6754217092603066
27,dinuc_shuffle,within_family,glutamate_metabotropic,0.5853648048472244
27,dinuc_shuffle,within_family,glutaredoxin,0.620449824184574
27,dinuc_shuffle,within_family,glutathione_peroxidase,0.6900626584482106
27,dinuc_shuffle,within_family,glutathione_s_transferase,0.5040759726189494
27,dinuc_shuffle,within_family,guanylate_binding_protein,0.3932147562582345
27,dinuc_shuffle,within_family,heme_oxygenase,0.891944847605225
27,dinuc_shuffle,within_family,histamine_receptor,0.6752803890040987
27,dinuc_shuffle,within_family,histone_deacetylase_classI,0.8007375831843149
27,dinuc_shuffle,within_family,histone_h4,0.3838987099856665
27,dinuc_shuffle,within_family,hox,0.3704964348955933
27,dinuc_shuffle,within_family,m14_carboxypeptidase,0.7581186699844094
27,dinuc_shuffle,within_family,matrix_metalloproteinase,0.7685009796124029
27,dinuc_shuffle,within_family,metallothionein,0.3879850649428076
27,dinuc_shuffle,within_family,muscarinic_receptor,0.3596756840591145
27,dinuc_shuffle,within_family,nadph_oxidase,0.8145814227684115
27,dinuc_shuffle,within_family,nitric_oxide_synthase,0.4575938785769313
27,dinuc_shuffle,within_family,olfactory_receptors,0.1657235463630482
27,dinuc_shuffle,within_family,opsins,0.6280011098650609
27,dinuc_shuffle,within_family,p2y_receptor,0.3578059064945087
27,dinuc_shuffle,within_family,peroxidase,0.8928003012214762
27,dinuc_shuffle,within_family,peroxiredoxin,0.6776070397315296
27,dinuc_shuffle,within_family,phosphodiesterase,0.7821393961136317
27,dinuc_shuffle,within_family,rab_gtpase,0.6164149890107511
27,dinuc_shuffle,within_family,ras_gtpases,0.5557181510309446
27,dinuc_shuffle,within_family,rho_gtpase,0.5823407097624591
27,dinuc_shuffle,within_family,serine_protease,0.6481887741806177
27,dinuc_shuffle,within_family,serotonin_receptor,0.4070522924066707
27,dinuc_shuffle,within_family,steap_metalloreductase,0.6556640188438313
27,dinuc_shuffle,within_family,sulfotransferase,0.6902927021773521
27,dinuc_shuffle,within_family,taste2_receptor,0.1388944034454539
27,dinuc_shuffle,within_family,udp_glucuronosyltransferase,0.8949535461567548
27,kmer4_shuffle,within_family,adam_metallopeptidase,0.6749961056061865
27,kmer4_shuffle,within_family,adamts_metallopeptidase,0.7958643694789447
27,kmer4_shuffle,within_family,adrenoceptor,0.3598431822477637
27,kmer4_shuffle,within_family,alcohol_dehydrogenase,0.6947635252448086
27,kmer4_shuffle,within_family,aldehyde_dehydrogenase,0.7693182125064657
27,kmer4_shuffle,within_family,aldo_keto_reductase,0.7807046869532338
27,kmer4_shuffle,within_family,alkaline_phosphatase,0.9120629112889174
27,kmer4_shuffle,within_family,arachidonate_lipoxygenase,0.7787202947665759
27,kmer4_shuffle,within_family,arf_gtpase,0.5239956400443583
27,kmer4_shuffle,within_family,carbonic_anhydrase,0.586928148484218
27,kmer4_shuffle,within_family,cxc_chemokine_receptor,0.527771929929986
27,kmer4_shuffle,within_family,cytochrome_p450,0.7415032973430866
27,kmer4_shuffle,within_family,dopamine_receptor,0.4998574885150931
27,kmer4_shuffle,within_family,ectonucleotide_pyrophosphatase,0.7512711606295077
27,kmer4_shuffle,within_family,ferritin,0.5371660270288496
27,kmer4_shuffle,within_family,flavin_monooxygenase,0.7980790966165651
27,kmer4_shuffle,within_family,globins,0.7467899081617407
27,kmer4_shuffle,within_family,glutamate_metabotropic,0.6086609144365381
27,kmer4_shuffle,within_family,glutaredoxin,0.742770299539362
27,kmer4_shuffle,within_family,glutathione_peroxidase,0.6088097183760193
27,kmer4_shuffle,within_family,glutathione_s_transferase,0.5007530723642969
27,kmer4_shuffle,within_family,guanylate_binding_protein,0.3634387351778655
27,kmer4_shuffle,within_family,heme_oxygenase,0.8156748911465892
27,kmer4_shuffle,within_family,histamine_receptor,0.6876539010626899
27,kmer4_shuffle,within_family,histone_deacetylase_classI,0.7677434301264674
27,kmer4_shuffle,within_family,histone_h4,0.3362159579550884
27,kmer4_shuffle,within_family,hox,0.374262407456203
27,kmer4_shuffle,within_family,m14_carboxypeptidase,0.7534022462489811
27,kmer4_shuffle,within_family,matrix_metalloproteinase,0.7420020449150946
27,kmer4_shuffle,within_family,metallothionein,0.2728781576786786
27,kmer4_shuffle,within_family,muscarinic_receptor,0.4211402729151552
27,kmer4_shuffle,within_family,nadph_oxidase,0.8036013880769454
27,kmer4_shuffle,within_family,nitric_oxide_synthase,0.4992849929070561
27,kmer4_shuffle,within_family,olfactory_receptors,0.2213644121442426
27,kmer4_shuffle,within_family,opsins,0.6082610980013495
27,kmer4_shuffle,within_family,p2y_receptor,0.3889793870466406
27,kmer4_shuffle,within_family,peroxidase,0.8449772237332045
27,kmer4_shuffle,within_family,peroxiredoxin,0.640595711866187
27,kmer4_shuffle,within_family,phosphodiesterase,0.7699489637340755
27,kmer4_shuffle,within_family,rab_gtpase,0.6398067946915035
27,kmer4_shuffle,within_family,ras_gtpases,0.5577434592737137
27,kmer4_shuffle,within_family,rho_gtpase,0.5881212830165022
27,kmer4_shuffle,within_family,serine_protease,0.6602497166068433
27,kmer4_shuffle,within_family,serotonin_receptor,0.5004210243523828
27,kmer4_shuffle,within_family,steap_metalloreductase,0.6369948428372364
27,kmer4_shuffle,within_family,sulfotransferase,0.6902574156701418
